authorMeta/fans,collectCount,commentCount,diggCount,isSponsored,playCount,shareCount,text,videoMeta/duration,webVideoUrl,tanggal,jam,hari_encoded,kota_Balikpapan,kota_Banda Aceh City,kota_Bandar Lampung City,kota_Bandung City,kota_Bandung Regency,kota_Banjarbaru,kota_Banjarmasin,kota_Banyumas Regency,kota_Banyuwangi,kota_Batam,kota_Bekasi City,kota_Bekasi Regency,kota_Binjai,kota_Bitung,kota_Bogor City,kota_Bogor Regency,kota_Central Hulu Sungai Regency,kota_Cilegon,kota_Cimahi,kota_Cirebon,kota_Cirebon City,kota_Deli Serdang Regency,kota_Denpasar,kota_Depok,kota_Garut Kota,kota_Gresik,kota_Hanoi,kota_Hoc Mon,kota_Jakarta,kota_Jambi City,kota_Jember,kota_Kapolei,kota_Kebumen,kota_Kediri City,kota_Kota Karawang,kota_Kuantan,kota_Lhokseumawe,kota_Lumajang,kota_Machang,kota_Madiun City,kota_Magelang,kota_Mahakam Ulu Regency,kota_Makassar,kota_Malang City,kota_Manado,kota_Medan Area,kota_Metro,kota_Muaro Jambi,kota_Nganjuk,kota_Padang,kota_Palembang,kota_Pasuruan Regency,kota_Pekalongan,kota_Pekanbaru,kota_Pematangsiantar,kota_Queens,kota_Salatiga,kota_Samarinda,kota_Saraphi District,kota_Semarang City,kota_Semarang Regency,kota_Sepang,kota_Serang City,kota_Sidoarjo,kota_Sleman,kota_South Tangerang,kota_Sukabumi City,kota_Sumedang,kota_Surabaya,kota_Surakarta City,kota_Tangerang City,kota_Tangerang Regency,kota_Tasikmalaya City,kota_Tegal City,kota_Tidak Mengisi/Tidak diketahui,kota_West Kutai Regency,kota_Yogyakarta City,kota_nan,username_encoded
1134,3,7,16,0,5111,2,"kopi kenangan - setiap tegukan, ada kenangan yang terulang #kopikenangan #kopi #minumanviral ",10,https://www.tiktok.com/@wrisgi/video/7501555260444495110,2025-05-07,4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,406
1538,2,0,47,0,5988,0,"Gak nyangka beli kopi bisa sehemat ini 😱👇"" Beli Kopi Kenangan langsung dari TikTok, diskonnya bikin nagih! 🧋 #KopiKenangan #DiskonTikTok #viral #viralvideo #voucherkopikenangan #promokopikenangan #diskonkopikenangan #promokopikenangan #ritamallpurwokerto #ritasupermallpurwokerto #kopikenanganritamallpurwokerto #kopikenanganpurwokerto #vouchertiktokkopikenangan ",15,https://www.tiktok.com/@yulia7386_/video/7513048511751933190,2025-06-07,3,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,412
374,11,6,55,0,6492,32,Buruannn ke kopken terdekatt stock limited 😍😍 #kopikenangan #capybara #capybaratiktok #jakarta ,40,https://www.tiktok.com/@nikehalim/video/7500098978017545490,2025-05-03,6,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,275
1100000,0,0,47,0,977,0,Kopi kenangan favorit bgt,13,https://www.tiktok.com/@laguindiaenak/video/7516484339190762757,2025-06-16,9,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,216
7484,5,20,64,0,6129,6,Dibutuhkan segera..  #kopi #kopibubuk #kopikenangan #loker2025 #lokerterbaru #lokerindonesia #foryou #zxycba #foryoupage ,12,https://www.tiktok.com/@bumnswastaa/video/7515659628198366471,2025-06-14,4,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,56
3694,8,1,158,0,1803,0,#CapCut penunggu pohon Kopi Kenangan 🤪#fyp ,14,https://www.tiktok.com/@riannadewi8/video/7516010564129246482,2025-06-15,3,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,322
1427,251,27,1970,0,73300,458,"Selalu setia kesini kalo lagi ke Roxy Jember ❤️✌️ Tempatnya cocok buat istirahat setelah capek muterin roxy, menu minumannya beragam ada coffee dan non coffee, harga start from 15rb, kalo pengen lebih murah bisa pesen via app atau beli voucher di tiktok. @Kopi Kenangan  📍 Roxy Square Jember #kopikenangan #roxyjember #kafejember #kafeviral #viraljember #cafejember #explorejember #infojember #kulinerjember #coffeeshopjember #coffeeshopindonesia #kulinerjember #makananjember #viraljember #jembertiktok #jember24jam #explorejember #coffeeshopjember ",16,https://www.tiktok.com/@fomojember_/video/7467823448442621190,2025-02-05,6,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,117
81600,27,18,274,0,6252,24,#kopikenangan #mylove #vedeoviral #tik_tok #fypシ゚  #👌👌👌 #💪💪💪 #❤️❤️❤️❤️❤️ ,60,https://www.tiktok.com/@ninilll_123/video/7516046613169655047,2025-06-15,5,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,276
45400,52,16,582,0,19700,126,"‼️Yeay! Es Coklat Kuwentel by Roti John Surabaya hadir lagi di Probolinggo, tapi kali ini di Genggong‼️ @escoklatkuwentel_kraksaan  Ada PROMO BELI 3 GRATIS 1  (Berlaku Tanggal 11-13 Juni 2025) 📍Jl.Condong Desa Karangbong PP.Zainul Hasan Genggong, Pajarakan ⏰Setiap Hari Jam 9 Pagi - 9 Malam 💸Start From 8.000 📱0822-5715-7578 Akhirnya Es Coklat Kuwentel by RJS hadirr di genggong🫶🏻Yukk buruan merapat dan nikmati promonya❤️‍🔥 #escoklatkuwentel #escoklatkuwentelgenggong #escoklatkuwentelprobolinggo #grandopeninescoklatkuwentelprobolinggo #escoklatkuwentelbyrotijhonsurabaya #escoklatkuwentelbyrjs #escoklat #kulinerkotaprobolinggo #kulinerprobolinggo #wisatakulinerprobolinggo #probolinggokuliner #foodiesprobolinggo #foodgramprobolinggo #influencerprobolinggo",61,https://www.tiktok.com/@diahayukusumawardanii/video/7514651394205322501,2025-06-11,11,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,85
11100,557,1052,9351,0,1000000,315,Kalian Tim Tomoro Coffee Atau Kopi Kenangan?? #tiktokgo #promotiktok #TTPetualangNewbie #promokopi #tomorococonutlatte #tomorocoffee #promotomorocoffee #kopikenangan #promokopikenangan ,17,https://www.tiktok.com/@rajajualannih/video/7471336394766437650,2025-02-14,18,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,309
494300,7060,868,120100,0,1300000,2229,បើជាទេសភាពអូនប្រៀបបងដូចជាថ្ងៃលិច 🏜️❤️#chansreykouch #khouch #បណ្ដូលចិត្ត ,57,https://www.tiktok.com/@ch.sreykhouch/video/7490883663148895543,2025-04-08,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,64
92700,6,6,196,0,1924,12,You guys bey sach also luk cafe follow our page ☺️🫶 @Sipy Sipme ,49,https://www.tiktok.com/@axlkonkhmer/video/7513617625218387218,2025-06-08,16,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,40
17600,4185,883,81300,0,852300,1561,Kenang kenangan untuk kak @ndshvv  Terimakasih kakkk😊 #kopikamu #KopiExperience #Cafejakarta #YourThirdPlace #ClassMeetComfort,67,https://www.tiktok.com/@kopikamu_official/video/7500304632497851703,2025-05-03,19,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,205
10900,1243,142,16800,0,10800000,642,Yang BARU dan bikin GLOWING! ✨ Minuman FRESH FRUIT pertama di Indonesia dengan NIACINAMIDE dan ZERO SUGAR. Beli sekarang di Alfamart dan Kopi Kenangan! #SparksYourself #SegernyaBikinGlowing,14,https://www.tiktok.com/@kenangansparks/video/7450100065558859013,2024-12-19,12,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,196
50,0,0,5,0,88,0,#Buổi sáng cùng ly cafe không đường,18,https://www.tiktok.com/@nick.an69/video/7516182308177661230,2025-06-15,14,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,273
10600000,66700,5577,989700,0,18900000,6344,"Jadi keinget tugasnya manusia itu berusaha!  Ini Rafa masih umur 11 tahun aja usahanya udah gigih banget, dan jangan pernah takut bermimpi ya soalnya kan ada Dreamy Choco Series di @Kopi Kenangan  #DreamyChocoSeries  #KopiKenangan ",129,https://www.tiktok.com/@amritsaraje/video/7298635403995778309,2023-11-07,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24
23800,286,41,5413,0,142800,1090,Naughtiness #nhamcoffee #coffee #saigon #xuhuong #nhamcafe #fyp ,8,https://www.tiktok.com/@nham.coffee/video/7515364837673733394,2025-06-13,9,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,271
43600,216,10,1771,0,65600,533,#story #CapCut #katakata #quotes #xybca #storywa #nostalgia #iwanfals #oi #fyp #fypシ゚ #foryou #viraltiktok #trend #fyppppppppppppppppppppppp ,34,https://www.tiktok.com/@blackcoffee.02/video/7484619367829884166,2025-03-22,13,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,52
6651,9,32,164,0,2017,2,"#kopi kenangan#
halim perdana kusumah ",60,https://www.tiktok.com/@rasitiii_/video/7515756797316189458,2025-06-14,10,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,311
121600,20,6,382,0,11900,5,Replying to @Moomoon  Ala ene café avec mo la main 🤚🏼👌🏼 #fyp #coffeetime ,60,https://www.tiktok.com/@simply_sw09/video/7515692140240915720,2025-06-14,6,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,350
11500,32,15,186,0,29200,62,,34,https://www.tiktok.com/@سـعِدٓ/video/7515532537150639367,2025-06-13,20,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,422
648,14,28,182,0,18600,20,#semoga hargabkopi tambah bagus k belakangnya....🤲🏻,31,https://www.tiktok.com/@alfatar855/video/7511321113813699848,2025-06-02,12,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20
2476,152,72,1183,0,44100,355,"""Pasar Isnin Machang, saksi bisu kehidupan dulu dan kini...
Bau kopi, suara tawar-menawar, dan senyum mesra yang tak pernah berubah.""

#PasarMachang #NostalgiaKampung #PasarIsnin #HitamPutih #SuasanaDulu #KenanganLama #PasarTradisional #MachangKelantan #TikTokNostalgia #SeniDiPasar
#CapCut ",22,https://www.tiktok.com/@hilands.garden/video/7516144877810224404,2025-06-15,12,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145
157,87,22,585,0,13400,155,cocok buat slow living #pacitan #pacitanjawatimur #homebakery ,28,https://www.tiktok.com/@brownieiboepacitan/video/7515627719971966215,2025-06-14,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,53
29900,26,8,293,0,25700,42,#kopikenangan #kopi #ngopi ,11,https://www.tiktok.com/@uminurasih_/video/7499119217820585234,2025-04-30,14,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,387
131,9,3,27,0,7163,19,"Dari mantan untuk mantan, kopi kenangan mantan ☕️✌️ #coffee #makassar #ngopi #fyp #kopikenangan❤️ #eskopi #kopikenangan @Kopi Kenangan ",15,https://www.tiktok.com/@siuman16/video/7255671078154996997,2023-07-14,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,356
17400,69,0,163,0,12000,114,"Membalas @saras.008 Americano murah cuma 7 ribuan plis, kalo yg mau paketan kayak aku es kopi susu & mini croissant cuma 15 ribu😍 #satukenangan #kopikenangan #cafesurabaya #cafesurabayahits #hiddengems #hiddencafe #fyp #fypシ゚ #fypage ",10,https://www.tiktok.com/@diluarnuruul_____/video/7511558936261152056,2025-06-03,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,89
294,3,0,18,0,2251,6,nongki cantik #jajanancifestcikarang #kopikenangan #storyestetik #fypシ゚viral ,28,https://www.tiktok.com/@wida.werawan/video/7240045615562951942,2023-06-02,11,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,399
99,1,0,22,0,1914,4,😌#CapCut#katakata#kenangan#fy,19,https://www.tiktok.com/@kata_29_/video/7423444154237127942,2024-10-08,16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,188
587,9,1,26,0,7370,22,@Kopi Kenangan 🫶🏻❤️‍🔥🫵🏻🛐  #kopken #kopikenangan #livephotos #fyp #CapCut,8,https://www.tiktok.com/@piscexaviior/video/7433110207695244562,2024-11-03,17,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300
1,1,0,7,0,2624,6,Ada yang baru di Kopi Kenangan!  #kopikenangan #buttersstotch #seasalt #coffee #placetogo ,6,https://www.tiktok.com/@iceblackdingin/video/7416585367069019398,2024-09-20,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,153
1623,2,2,19,0,4413,1,promo kopi kenangan plaza medan fair #kopi #kopikenangan ,9,https://www.tiktok.com/@hai_capricorn27/video/7515727672622763269,2025-06-14,9,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130
584,39,6,198,0,38900,111,"Opening kopi kenangan di ruko cikarang avenue, lagi ada promo nih gaes 😍 #kopikenangan #kopikenanganmantan #cikarang #avenue #kopi #favorite ",16,https://www.tiktok.com/@sukakopiiiiiiiiii0/video/7478365820578548997,2025-03-05,16,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,366
1137,100,6,1310,0,17300,101,kepikiran mulu wkwk #fypp #4u #backburner #kopikenangan ,13,https://www.tiktok.com/@siulyeo/video/7299943646109977861,2023-11-10,21,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,355
338,21,2,50,0,23800,153,Surga itu ngopii 🖤🖤 #kopikenangan #kenanganmantan #ngopi #fypシ゚viral #toast ,15,https://www.tiktok.com/@zahrarafikaa/video/7340604708958096645,2024-02-28,10,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,417
27300,3,8,53,0,7372,2,#kopikenangan #vouchertiktok ,11,https://www.tiktok.com/@jiimunte/video/7515775444965149960,2025-06-14,12,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,171
1049,3,5,196,0,4534,2,"memang terbaik si kopken, langsung saja ga si min dia pecinta kopken @kopikenangan.id  sc: @micellarwateer  #fyp #executiverp #executiveroleplay #kopikenangan #micellarwater ",16,https://www.tiktok.com/@kegabutandalamhidup/video/7516090213282729222,2025-06-15,8,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,190
3793,12,1,67,0,11800,6,Kopi kenangan mantan? Gimana pahit ga? #kopikenangan #kopi #kenanganmantan #sukabumi #sukabumiexplore #promotiktok ,40,https://www.tiktok.com/@shelinahanesti/video/7515703791681834248,2025-06-14,7,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,347
1145,10,3,226,0,2758,12,Kopi kopi kopi promo kopi kenangan promo lagi yuk mari kopi kenangan lagi bangak promo lagi nih #kopikenangan 🥰🥰 #kopienak 🤤 #jajan 🚀#promo 🚀#diskon 🚀Tiktok loh 👍🏼❤️❤️ #fyp #cobain #foryoupage 🚀🚀🚀,21,https://www.tiktok.com/@growuplah/video/7515643469600247048,2025-06-14,3,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,126
11100,2695,30,14800,0,305200,1830,,18,https://www.tiktok.com/@sebatas_kata__/video/7492400680368491831,2025-04-12,12,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,343
5265,73,4,702,0,100500,74,Berlaku disemua outlet & banyak pilihannya! #kopikenangan #tiktokgo #promo #jambicity #kulinerjambi #jambipride ,14,https://www.tiktok.com/@bukanthoriqhalilintar/video/7501386883818065170,2025-05-06,17,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55
23600,4658,298,92300,0,8800000,1152,Beli pake voucher ditiktok guys Ada diskon 63%  #kopi #kopikenangan #promokopi #promokopikenangan #kopken #ustiani #diskonkopi #winkofwinner #ttpetualangpro #ngopi ,19,https://www.tiktok.com/@naumia3/video/7425842078027959557,2024-10-15,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,266
7898,164,31,1543,0,28600,1147,#cafesurabaya #surabaya #placetogo #tempatnongkrong #surabayatiktok #fyp #surabayaviral #surabayahitz #surabayapusat #surabaya24jam #kopikenangan ,15,https://www.tiktok.com/@tiandeh__/video/7516413307004194104,2025-06-16,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,377
7898,163,44,1539,0,28500,1145,#cafesurabaya #surabaya #placetogo #tempatnongkrong #surabayatiktok #fyp #surabayaviral #surabayahitz #surabayapusat #surabaya24jam #kopikenangan ,15,https://www.tiktok.com/@tiandeh__/video/7516413307004194104,2025-06-16,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,377
